代码,名称,行业,评级,总分,质量分,估值分,催化分,左侧分,最新价,涨跌幅,60日涨跌幅,年初至今涨跌幅,市盈率-动态,市净率,ROE,净利同比,营收同比,毛利率,预告类型,预告变动幅度,距60日高点,20日涨跌幅,快报净利同比,换手率,流通市值,红旗
605090,九丰能源,燃气Ⅱ,,32.35,23.204060193285713,43.333333333333336,18.24,50.0,36.31,5.953,,,15.996,2.089,8.03,10.4,-7.6030789447,14.3806842706,,,,,,4.02542,25630202080.58,
600396,华电辽能,电力,,32.35,66.01384891428572,0.0,16.986,41.49096,16.99,-9.29,,,880.311,16.302,10.87,8.31,7.6200613968,29.37438848,,,,,,19.25452,25021288820.83,
600158,中体产业,体育Ⅱ,,32.34,33.27006368485714,9.000000000000002,40.44533333333333,50.0,7.09,-1.253,-37.8615249780894,,-31.822,2.835,-0.24,79.3401544234,15.4795469886,21.5780891588,减亏,72.92,-51.371742112482856,11.47798742138364,,2.81038,6802947645.03,
600458,时代新材,综合Ⅱ,,32.34,8.939117913428571,64.0,14.646,50.0,11.62,2.289,,,19.695,1.374,1.98,4.41,7.2499495433,15.5847650788,,,,,,1.97054,10099743954.3,
301186,超达装备,汽车零部件,,32.32,17.999878814,67.66973043948406,0.0,50.0,36.22,0.444,,,21.689,2.571,0.99,-35.99,25.4286203294,31.7348303396,,,,,,1.31757,3907525628.46,
600903,贵州燃气,燃气Ⅱ,,32.32,37.96672074921429,6.666666666666665,37.05,50.0,6.29,-2.177,,,157.25,2.392,3.2,41.75,-13.7464529512,16.9534090489,,,,,,1.90264,7321467222.5,
688207,格灵深瞳,IT服务Ⅱ,,32.31,28.333544786855164,38.135802469135804,17.09395792086,50.0,20.12,3.818,,,-27.562,2.857,-2.21,8.4899298681,170.8690587754,24.381684225,,,,,,5.25022,5210539717.64,
688112,鼎阳科技,通用设备,,32.29,30.9,43.54980254497587,8.538,50.0,52.52,2.378,,,58.356,5.105,2.36,-5.77,22.8503749838,64.2357569266,,,,,,1.09946,8382028295.16,
601808,中海油服,油服工程,,32.28,10.515487017214284,66.66666666666667,9.839999999999998,50.0,11.9,0.084,,,14.781,1.195,1.8,-3.6,4.6192488306,18.4216818241,,,,,,0.35072,35229569200.0,
688652,京仪装备,半导体,,32.28,23.270363207,31.53726708074534,29.67,50.0,152.95,1.004,,,173.807,11.433,2.09,29.45,16.1291285084,35.2635084898,,,,,,3.19874,18468712500.0,
600241,时代万恒,电池,,32.26,25.0,19.04545454545455,0.0,100.0,7.23,1.119,-12.89156626506024,,-16.067,2.08,-1.14,-403.4356750854,10.3824479633,7.3108176852,首亏,-401.19,-25.997952917093137,8.885542168674721,,1.41858,2127804291.45,净利大幅下滑
603067,振华股份,化学原料,,32.26,19.99511608607143,50.896057347670244,14.166,50.0,33.2,-3.544,,,35.699,6.512,3.21,3.61,17.1283362461,26.7581625205,,,,,,3.85552,25083443412.8,
300063,天龙集团,广告营销,,32.26,2.475,62.0,24.060000000000002,50.0,9.5,-2.764,,,63.418,4.077,0.99,20.1,34.5449137052,5.5381957244,,,,,,13.85377,5953335958.5,
600333,长春燃气,燃气Ⅱ,,32.25,9.080591854071429,29.000000000000004,37.117333333333335,65.0,6.21,0.0,5.076142131979688,,-621.0,1.953,1.0,1600.34630366,3.196160171,19.2128285957,减亏,60.44,-0.6399999999999961,14.787430683918656,,1.27299,3782080547.64,
301111,粤万年青,中药Ⅱ,,32.23,50.0,14.555555555555555,14.357999999999999,50.0,20.36,0.148,,,-678.667,4.359,-0.44,3.93,-6.5373906469,52.5884261516,,,,,,2.66819,3257600000.0,
300300,海峡创新,IT服务Ⅱ,,32.23,25.0,50.981481481481474,7.937999999999999,50.0,8.0,-0.621,,,38.095,20.06,-4.17,-6.77,5.0262932658,-2.3772264456,,,,,,4.39552,5334476800.000001,
603912,佳力图,通用设备,,32.23,25.0,18.91860465116279,0.0,100.0,8.6,-3.262,-17.06846673095468,,-85.487,2.711,-1.14,-57.8343280636,5.3465559524,9.9678013921,增亏,-288.26,-27.791771620486998,26.2848751835536,,11.67066,4664006094.0,净利大幅下滑
300619,金银河,电池,,32.22,5.739228056642856,23.12925170068027,58.85399999999999,50.0,26.27,1.272,,,237.738,3.762,-0.91,78.09,60.3868954326,18.0349192793,,,,,,2.68871,5002660330.15,
688721,龙图光罩,半导体,,32.21,19.21874508585714,65.78416149068323,0.0,50.0,41.37,1.897,,,98.5,4.514,0.84,-41.07,13.9955326594,33.9662431202,,,,,,5.24696,2281691607.3,
688563,航材股份,航空装备Ⅱ,,32.21,13.956804470142858,67.01298701298701,5.088,50.0,51.8,0.975,,,43.529,2.23,1.15,-11.52,0.7870145002,25.5145262582,,,,,,0.95066,7021110513.2,
300034,钢研高纳,航空装备Ⅱ,,32.19,16.25411729085714,43.80952380952381,25.452,50.0,15.75,0.255,,,142.534,3.256,1.76,22.42,7.7637585521,26.5957642072,,,,,,0.95786,12081143450.25,
600348,华阳股份,煤炭开采,,32.18,26.7659357185,56.00000000000001,0.6119999999999997,50.0,8.87,3.501,,,20.628,1.148,1.76,-18.98,-15.3287228941,41.3123100059,,,,,,1.0178,31998525000.0,
601059,信达证券,证券Ⅱ,,32.16,46.550000000000004,16.47058823529412,16.289999999999996,50.0,16.59,-1.25,,,30.722,2.503,4.62,7.15,19.525880521,,,,,,,0.15101,53801370000.0,
301151,冠龙节能,通用设备,,32.16,14.224529373,71.5898786017259,0.0,50.0,17.09,0.47,,,47.644,1.393,-0.31,-179.06,-23.9708191023,29.9143411222,,,,,,1.47158,2884459308.9700003,净利大幅下滑
600389,江山股份,农化制品,,32.16,15.836383894214284,47.14285714285714,22.476,50.0,18.55,-1.435,,,14.96,1.911,4.47,17.46,11.3741103476,16.5259374519,,,,,,2.53106,7988557500.0,
300814,中富电路,元件,,32.15,17.961690981928573,7.052767052767053,60.0,50.0,155.88,11.742,,,974.25,18.258,2.31,130.08,38.0313985307,27.0613673747,,,,,,7.63689,29840128976.16,当日已大涨
301237,和顺科技,塑料,,32.14,2.7736335190714287,25.21621621621622,60.0,50.0,54.3,1.23,,,-23.405,3.755,0.68,154.42,27.4703247606,11.5030869267,,,,,,1.93773,3162975000.0,
601390,中国中铁,基础建设,,32.13,3.4000000000000004,84.45344129554655,0.0,50.0,4.36,-0.683,,,5.142,0.333,1.36,-27.65,-5.445019306,7.9283663697,,,,,,0.26477,88612292634.44,疑似价值陷阱
600828,茂业商业,一般零售,,32.12,25.0,18.5,0.0,100.0,3.94,-2.233,-10.250569476081994,,-27.766,1.015,-0.27,-228.51,-20.6605328245,58.1888516446,首亏,-346.375,-23.19688109161794,11.299435028248595,,0.81702,6821559113.14,净利大幅下滑
300400,劲拓股份,自动化设备,,32.1,33.34961961502958,34.32167832167833,14.04,50.0,30.09,3.048,,,85.971,10.361,3.52,3.4,9.1785560445,39.6649273269,,,,,,5.64034,7297050675.0,
300257,开山股份,通用设备,,32.09,21.52745906907738,56.41070645019746,6.119999999999999,50.0,19.5,0.515,,,52.703,2.919,1.2,-9.8,6.7468764835,33.939477834,,,,,,0.79032,18618411103.5,
601928,凤凰传媒,出版,,32.07,23.668997917,57.777777777777786,2.081999999999999,50.0,9.2,0.437,,,12.958,1.149,2.13,-16.53,-10.5922891869,35.6815970838,,,,,,0.26449,23413080000.0,
603081,大丰实业,专用设备,,32.07,13.889075178000002,71.60465116279072,0.0,50.0,9.58,-0.828,,,45.619,1.266,0.12,-88.41,26.1536829952,29.0247052492,,,,,,0.76388,4047541847.42,净利大幅下滑
688247,宣泰医药,化学制药,,32.07,48.87195753492857,29.11708980674498,0.5039999999999999,50.0,10.78,6.838,,,98.0,3.735,1.27,-19.16,-13.2017763743,38.9757405489,,,,,,5.71848,4887005200.0,
600784,鲁银投资,化学原料,,32.06,14.51349176542857,70.82437275985663,0.0,50.0,7.91,-1.617,,,31.64,1.609,1.69,-29.88,-1.6647408811,24.4038884716,,,,,,1.45585,5344409511.07,
688300,联瑞新材,非金属材料Ⅱ,,32.06,31.718514962642857,30.0,20.184,50.0,164.65,1.498,,,136.074,22.376,4.11,13.64,23.1561250144,40.0209209477,,,,,,5.25386,39757902133.5,
601866,中远海发,航运港口,,32.04,31.061763152589638,47.27272727272728,3.594,50.0,2.35,0.0,,,19.357,0.992,1.33,-14.01,10.4860030466,14.2978590856,,,,,,0.38244,22819505142.0,疑似价值陷阱
300859,西域旅游,旅游及景区,,32.04,5.955323887908499,38.0,3.0,100.0,27.52,-0.073,-1.819479129504109,,57.333,5.649,-3.47,9.85,18.1447548305,-78.637911164,预减,-69.645,-11.766591856364228,9.94806232520975,,1.27129,4265600000.0,
300047,天源迪科,软件开发,,32.04,27.500000000000004,46.56410256410257,8.591999999999999,50.0,9.71,-0.206,,,201.871,1.869,1.0,-5.68,12.7053112472,7.1092419087,,,,,,2.88615,5637391202.490001,
300368,汇金股份,计算机设备,,32.02,38.25744861528572,9.816326530612248,32.352,50.0,9.13,-3.181,,,-28.478,100.22,-17.58,33.92,-4.4595666053,28.5604280614,,,,,,5.84925,4829253926.75,
603488,展鹏科技,专用设备,,32.02,25.0,14.034883720930234,4.041333333333333,100.0,8.45,-1.17,-21.101774042950527,,-14.569,3.185,-2.38,-23.3615643391,16.9877599979,-1.5813235218,续亏,3.905,-35.8877086494689,13.119143239625153,,4.09148,2467319218.0,
301517,陕西华达,军工电子Ⅱ,,32.02,38.70254796771428,21.68292682926829,19.973999999999997,50.0,41.0,0.466,,,-92.76,4.874,-1.22,13.29,-7.6879685669,29.1835671548,,,,,,2.19428,4000762780.0,
688233,神工股份,半导体,,32.0,44.782179607082014,28.819875776397513,5.4239999999999995,50.0,119.12,5.22,,,198.533,10.589,1.33,-10.96,6.2152444613,41.3051243131,,,,,,6.30844,20286819272.32,
605166,聚合顺,化学纤维,,32.0,7.85,78.57142857142858,0.0,50.0,8.42,-4.1,,,18.304,1.327,3.14,-43.05,-12.5814287693,8.2701095284,,,,,,2.43523,2650060077.92,
688981,中芯国际,半导体,,31.99,35.44704255885714,33.175465838509325,12.239999999999998,50.0,132.87,2.65,,,210.905,7.593,0.9,0.4,8.0738981485,21.4758595824,,,,,,3.87333,265681875885.63,
600793,宜宾纸业,造纸,,31.99,31.64101743328571,9.999999999999998,0.0,100.0,14.9,-1.062,-0.2677376171351997,,96.44,11.633,-10.82,-261.45,-25.5496733344,19.2974244066,首亏,-558.135,-23.076923076923084,9.963099630996307,,4.46942,2635869629.8,净利大幅下滑
600851,海欣股份,化学制药,,31.98,26.528750000000002,51.51193633952255,4.578,50.0,8.7,1.754,,,59.671,2.31,0.6115,-12.37,-25.6990611062,67.2958969241,,,,,,1.51912,6422393157.0,
301611,珂玛科技,半导体,,31.98,51.58322699469697,26.017080745341616,0.0,50.0,105.33,2.292,,,159.591,25.091,2.54,-47.31,9.1272399494,46.1465395827,,,,,,5.18232,15439554527.04,
601598,中国外运,物流,,31.95,4.1,67.48717948717949,15.39,50.0,6.41,-0.774,,,11.451,1.102,1.64,5.65,-9.3487228444,6.1591461298,,,,,,0.19043,33059384155.07,
603712,七一二,军工电子Ⅱ,,31.92,19.264061525714286,21.573170731707318,3.0,100.0,12.01,0.502,-23.55187778485042,,-18.766,2.424,-1.69,-20.71,13.7901492728,36.969686136,续亏,-8.525,-28.126870137642136,6.471631205673756,,1.07822,9271720000.0,
300600,国瑞科技,航海装备Ⅱ,,31.87,34.74408191392857,29.000000000000004,16.794,50.0,10.16,-0.098,,,-53.474,2.491,-0.35,7.99,14.9027151229,23.6417146795,,,,,,1.59427,2989422316.8,
688237,超卓航科,航空装备Ⅱ,,31.86,8.94982434742857,19.112554112554108,57.606,50.0,60.21,5.595,,,430.071,4.449,0.3,76.01,30.9450610797,21.4797540864,,,,,,3.48369,5399750329.92,
688707,振华新材,电池,,31.86,25.0,44.151515151515156,13.274742870359999,50.0,10.59,0.0,,,-12.459,1.384,-2.43,2.1245714506,-32.6290736083,-20.490261172,,,,,,1.0758,5387558770.95,
688010,福光股份,光学光电子,,31.85,27.408458370642858,36.99300699300699,17.500396296540004,50.0,27.15,1.647,,,337.687,2.543,-1.05,9.1673271609,-3.8524250128,13.3718417189,,,,,,1.97953,4359246842.7,
300343,联创股份,化学制品,,31.85,6.580905884000001,19.48314606741573,60.0,50.0,6.03,-1.631,,,163.859,3.289,1.44,142.36,38.8008647348,14.1732682376,,,,,,2.1705,6425828544.24,
301628,强达电路,元件,,31.85,15.902416785500002,65.01930501930502,3.2940000000000005,50.0,84.88,1.277,,,53.05,5.354,1.91,-14.51,25.3403297714,25.5783834997,,,,,,4.71255,2366097904.0,
603191,望变电气,电网设备,,31.84,1.325250765285714,42.76856524873829,3.0,100.0,16.09,-5.018,-26.05698529411765,,76.619,2.121,0.49,-15.24,13.0306251769,10.1403510714,预减,-94.92,-30.736117089969877,25.998433829287396,,10.53173,5309131041.51,
688198,佰仁医疗,医疗器械,,31.83,32.675,19.736263736263737,28.374,50.0,81.37,-0.172,,,57.709,8.19,3.07,27.29,43.355039387,88.1658653171,,,,,,0.63007,11208565582.21,
600682,南京新百,综合Ⅱ,,31.83,19.838186833857144,20.500000000000004,3.0,100.0,5.92,0.0,2.2452504317789224,,-9.397,0.485,0.19,-76.1,-9.1332328979,37.1084615674,预减,-78.025,-11.904761904761909,9.225092250922518,,2.02403,6891236827.999999,疑似价值陷阱；净利大幅下滑
603500,祥和实业,轨交设备Ⅱ,,31.82,25.03525221007143,38.66666666666667,18.558,50.0,9.5,-4.33,,,23.75,2.931,3.71,10.93,-4.581508321,32.0643530941,,,,,,4.01224,3159786155.5,
300730,科创信息,软件开发,,31.8,28.342166791785715,10.777777777777779,42.396,50.0,11.94,0.168,,,-20.947,18.107,-7.51,50.66,-5.2657037516,14.6790335085,,,,,,2.31119,2468659117.8,
301528,多浦乐,通用设备,,31.78,25.0,57.124469796694456,0.0,50.0,54.06,0.521,,,50.326,3.1,-0.02,-106.18,-26.2509964603,71.5950753494,,,,,,2.76628,2500617361.98,净利大幅下滑
301291,明阳电气,电网设备,,31.77,6.758372166357142,78.97620764239366,0.0,50.0,39.7,-3.359,,,21.117,2.466,0.49,-78.08,-26.2836318696,17.7467210329,,,,,,6.35952,6602484490.099999,净利大幅下滑
600644,乐山电力,电力,,31.77,27.17915338057143,14.480874316939893,0.0,100.0,9.44,-6.811,-15.976858032932794,,231.373,2.64,0.33,-12.896205286533,-5.548199898065,11.8958147328,,,-23.593686766491302,4.772475027746936,-12.896205286533,8.76114,5459348521.92,
301095,广立微,软件开发,,31.77,25.0,31.974358974358974,25.116,50.0,74.9,1.766,,,166.444,4.775,-0.34,21.86,58.4680269188,56.0991920882,,,,,,2.81882,12959219046.9,
301602,超研股份,医疗器械,,31.74,51.675000000000004,24.96703296703297,0.0,50.0,18.9,-7.353,,,54.0,5.911,0.67,-76.82,-32.617362469,69.5597547362,,,,,,8.50793,3940638489.9,净利大幅下滑
300071,福石控股,广告营销,,31.71,14.859360322857142,9.000000000000002,60.0,50.0,4.37,-3.532,,,-34.628,26.168,-0.37,92.4,-55.5394958569,30.803104452,,,,,,9.98826,4131445156.67,
300638,广和通,通信设备,,31.71,2.715547383357143,83.56521739130434,0.0,50.0,20.02,-3.145,,,45.5,2.882,0.15,-91.79,-9.561410845,13.2767663367,,,,,,4.27293,10618441533.7,净利大幅下滑
601118,海南橡胶,种植业,,31.7,0.0,16.166666666666664,30.62666666666667,100.0,5.28,-2.403,-17.628705148205924,,-219.087,2.362,-1.32,-22.3106360209,-20.7537263112,1.9398377357,减亏,36.1,-32.39436619718309,14.28571428571428,,1.26548,22595378768.16,
301259,艾布鲁,环境治理,,31.68,47.72050382007143,9.417989417989418,20.034000000000002,50.0,25.08,1.538,,,129.948,6.408,1.1,13.39,-24.1180209767,37.9587053481,,,,,,3.28819,3638089651.68,
605366,宏柏新材,化学制品,,31.68,25.0,13.713483146067418,3.0,100.0,8.31,-0.835,-29.635901778154107,,-36.13,2.4,-1.34,-398.7080442915,9.8045278798,2.2141996189,续亏,-18.11,-42.21140472878998,5.323193916349811,,2.5324,6422198186.999999,净利大幅下滑
601126,四方股份,电网设备,,31.66,28.77249335014286,32.847873107426096,19.247999999999998,50.0,46.11,-2.102,,,46.11,7.43,5.38,12.08,18.0520403825,31.4514906902,,,,,,3.23733,38044687794.0,
603668,天马科技,饲料,,31.62,25.8,12.500000000000004,3.0,100.0,10.49,1.06,-14.715447154471551,,-29.139,2.503,0.32,-61.24,3.5042988565,8.4494964839,预减,-78.41,-23.43065693430656,-3.673094582185499,,1.85297,5305807718.68,净利大幅下滑
300647,超频三,消费电子,,31.6,16.612171389857142,22.559322033898304,43.919999999999995,50.0,5.76,3.784,,,-18.581,5.996,4.01,53.2,33.7212198142,19.2220399458,,,,,,4.51401,2630258743.6800003,
688589,力合微,半导体,,31.6,20.39609624042857,61.90993788819876,0.0,50.0,19.51,7.969,,,139.357,2.984,-0.35,-129.31,-28.3893664847,38.5545347366,,,,,,5.275,2835359386.1800003,净利大幅下滑；当日已大涨
300513,恒实科技,通信服务,,31.6,30.720808486785717,28.200000000000003,21.33,50.0,7.31,0.137,,,-3.278,4.25,-4.8,15.55,46.1812659056,18.0091318815,,,,,,1.90008,2099108759.11,
300792,壹网壹创,互联网电商,,31.6,21.085798246824176,36.66666666666667,24.443999999999992,50.0,24.82,-0.72,,,55.156,1.986,1.06,20.74,-14.0750081006,32.5389263194,,,,,,2.9918,5316075447.82,
600325,华发股份,房地产开发,,31.59,25.0,16.375,0.0,100.0,2.4,-4.0,-17.525773195876294,,-0.69,0.77,-10.5,-595.55,-78.1794141831,3.7686028176,首亏,-2271.055,-35.309973045822105,0.8403361344537785,,4.18122,6605165078.4,疑似价值陷阱；净利大幅下滑
688271,联影医疗,医疗器械,,31.57,29.575000000000003,34.10989010989011,16.668,50.0,108.4,-0.814,,,47.544,4.068,1.83,7.78,17.3376279997,47.1614312555,,,,,,0.57995,89338725899.2,
605186,健麾信息,自动化设备,,31.54,17.307482738285717,53.62237762237763,11.765999999999998,50.0,27.71,4.212,,,120.478,3.406,0.31,-0.39,-1.3714565977,33.1454758336,,,,,,2.40588,3768560000.0,
603520,司太立,化学制药,,31.54,10.802803355071427,33.56195528609322,39.647999999999996,50.0,9.0,-0.111,,,450.0,1.532,0.82,46.08,3.6994363378,22.2539246971,,,,,,2.02923,3945688929.0,
601005,重庆钢铁,普钢,,31.54,25.0,16.166666666666664,0.0,100.0,1.2,0.0,-9.774436090225567,,-3.871,0.84,-1.44,-69.6151202193,-26.0675554778,-0.8831376525,增亏,-36.64,-14.893617021276595,0.8403361344537785,,0.59189,9976363880.4,疑似价值陷阱；净利大幅下滑
300151,昌红科技,专用设备,,31.53,40.9376264605,27.62790697674419,9.354,50.0,16.64,3.034,,,138.667,5.61,1.03,-4.41,-3.8508179146,28.7076770447,,,,,,3.55419,6135131175.68,
688265,南模生物,医疗服务,,31.53,25.1,53.00252312867957,3.0,50.0,49.68,-5.227,30.30477889104548,,118.286,2.261,0.04,170.7097734576,13.033335775,53.9566318362,预减,-50.465,-5.227012590614278,46.160635481023824,,7.39957,3873227325.84,
600556,天下秀,广告营销,,31.51,5.447420174571429,39.5,0.0,100.0,4.92,-1.992,-11.748878923766826,,246.0,2.321,0.08,-75.82,4.6455739653,17.3463882444,首亏,-264.93,-21.96669310071372,19.70802919708028,,3.90712,8894118398.64,净利大幅下滑
601012,隆基绿能,光伏设备,,31.51,25.0,16.055555555555557,0.0,100.0,12.65,-0.394,-14.46923597025016,,-14.882,1.899,-3.61,-34.1975664562,-18.0254612015,-1.1879332758,增亏,-40.135,-24.612634088200235,7.659574468085117,,1.02483,95862479265.3,
603012,创力集团,专用设备,,31.5,19.383182237000003,62.74418604651163,0.0,50.0,9.43,3.286,,,58.938,1.587,0.61,-38.2,21.5844226044,35.0014551318,,,,,,12.66032,6096495000.0,
301169,零点有数,专业服务,,31.49,38.228835863142855,13.210526315789476,26.874,50.0,52.99,0.474,,,-98.13,8.807,-3.74,24.79,-12.1981076225,28.5203702084,,,,,,1.38828,3815758817.64,
301025,读客文化,出版,,31.48,21.612481572285716,0.0,60.0,50.0,9.14,-6.352,,,457.0,5.863,0.49,361.32,-5.9961431216,38.5424742012,,,,,,13.03553,2533157763.6,
300696,爱乐达,航空装备Ⅱ,,31.46,35.268394549,43.52813852813853,0.0,50.0,22.06,0.731,,,116.105,3.399,0.08,-53.3,2.8588987877,24.0957523686,,,,,,2.69616,6041845788.12,净利大幅下滑
300293,蓝英装备,专用设备,,31.45,9.193143885928572,15.511627906976743,59.256,50.0,16.13,0.436,,,-38.405,7.34,-0.14,78.76,18.1058367191,22.8704014403,,,,,,1.33262,5459006649.78,
688027,国盾量子,通信设备,,31.45,50.0,10.0,15.818973566640002,50.0,409.6,1.288,,,8192.0,13.06,-0.59,6.3649559444,17.8018722464,54.3594054877,,,,,,1.41795,32921341952.0,
300873,海晨股份,物流,,31.44,35.64774433357143,42.97435897435897,0.0,50.0,16.58,-0.06,,,14.303,1.661,0.04,-97.87,13.4406011214,24.766842067,,,,,,4.11186,3878526223.42,净利大幅下滑
605167,利柏特,专业工程,,31.43,11.927894269071428,63.36842105263158,8.04,50.0,14.39,0.629,,,29.367,3.563,1.63,-6.6,-28.048942206,20.9940519767,,,,,,1.2904,7337570277.66,
688305,科德数控,通用设备,,31.43,29.096532726935266,34.7096679830335,16.11,50.0,64.95,-2.301,,,97.172,4.485,1.18,6.85,-17.3956896009,43.9382028392,,,,,,4.51727,8587284881.1,
300703,创源股份,文娱用品,,31.41,42.186016007642856,35.0,0.0,50.0,13.41,-1.252,,,39.441,3.13,-2.43,-193.41,9.3373299564,34.0604224107,,,,,,2.06413,2229713661.78,净利大幅下滑
600373,中文传媒,出版,,31.39,20.370251419785717,61.11111111111111,0.0,50.0,7.08,-1.117,,,35.032,0.533,0.61,-38.01,-17.0917453524,36.3833519877,,,,,,0.68815,9539299730.52,疑似价值陷阱
688726,拉普拉斯,光伏设备,,31.38,24.469110882071426,56.14141414141414,0.0,50.0,44.25,0.09,,,28.734,4.261,2.88,-52.23,-33.3124083127,34.1767552349,,,,,,2.05217,9731657974.5,净利大幅下滑
300901,中胤时尚,服装家纺,,31.37,9.323406964428571,14.285714285714285,60.0,50.0,16.98,7.536,,,849.0,4.194,0.32,222.34,21.269151564,21.9327697502,,,,,,1.84503,4075200000.0,当日已大涨
688387,信科移动,通信设备,,31.37,33.62240264685714,22.33333333333334,22.803017693519998,50.0,14.44,5.401,,,-180.5,8.41,-2.16,18.0050294892,-6.5594120071,22.0713637056,,,,,,2.76912,29122262768.0,
301396,宏景科技,IT服务Ⅱ,,31.35,48.481662579,2.4876543209876556,35.85,36.08118,221.86,8.585,,,1289.884,38.511,2.47,39.75,7.0111353846,34.2293276106,,,,,,21.95941,31394697538.7,换手过热；当日已大涨
603158,腾龙股份,汽车零部件,,31.35,23.854299639750366,34.42650807136789,22.362,50.0,10.76,4.163,,,97.818,2.324,2.36,17.27,-6.0226081545,22.7421684856,,,,,,8.36931,5280686792.4800005,
603798,康普顿,炼化及贸易,,31.35,48.41246377142857,23.95604395604396,3.3300000000000005,50.0,13.28,0.53,,,66.4,2.742,3.81,-14.45,-13.2679374114,29.44244928,,,,,,1.08224,3405651352.0,
688456,有研粉材,金属新材料,,31.34,5.925000000000001,18.26923076923077,60.0,50.0,86.53,5.268,,,129.149,6.968,2.37,193.05,58.9977011909,7.4561299345,,,,,,6.14381,8969699800.0,
600868,梅雁吉祥,电力,,31.34,0.0,18.508196721311478,26.853333333333328,100.0,2.81,-9.936,-14.589665653495445,,-56.2,2.757,-0.78,11.0239991356,93.5775052142,6.59043166,减亏,21.95,-25.66137566137565,11.067193675889332,,10.69476,5333797787.99,
300369,绿盟科技,软件开发,,31.32,24.715269413214287,41.44444444444445,14.172,50.0,7.79,6.859,,,-138.121,2.465,-3.83,3.62,0.2505628748,44.6013771785,,,,,,13.17046,6292005263.82,
300486,东杰智能,自动化设备,,31.31,2.6482568833571434,22.06993006993007,60.0,50.0,20.23,1.914,,,404.6,5.68,0.4,114.76,23.3768598161,12.3075596367,,,,,,1.78422,9649821811.21,
688196,卓越新能,化学制品,,31.3,4.601830307214286,79.66934189406099,0.0,50.0,34.7,-0.97,,,27.109,1.373,0.94,-50.86,-4.3759091952,13.1525624301,,,,,,0.88362,4413520586.5,净利大幅下滑
300969,恒帅股份,汽车零部件,,31.3,46.541589686500004,19.69722715687032,9.642000000000001,50.0,77.1,-0.593,,,51.745,8.71,2.8,-3.93,17.6458513585,30.3582255611,,,,,,2.33935,6035025552.900001,
600429,三元股份,饮料乳品,,31.3,22.822630440521085,37.23529411764706,20.568,50.0,4.57,-2.766,,,-30.671,1.421,2.096,14.28,4.4609375777,23.0504294693,,,,,,1.20558,6843837436.82,
300482,万孚生物,医疗器械,,31.29,53.849999999999994,20.543956043956047,0.0,50.0,17.5,-1.242,,,-134.615,1.514,1.54,-55.38,-27.307215362,63.2429256593,,,,,,1.55442,7526162122.5,净利大幅下滑
300617,安靠智电,电网设备,,31.27,24.640129626357144,36.366258111031,19.139999999999997,50.0,43.4,-1.004,,,96.94,2.377,1.63,11.9,30.6135536731,38.7911814769,,,,,,5.23762,6029289621.6,
301479,弘景光电,光学光电子,,31.26,12.990925079142857,69.44055944055944,0.0,50.0,55.36,8.698,,,24.388,5.272,1.97,-26.33,12.3858425213,21.2922951108,,,,,,7.76678,3947218488.32,当日已大涨
300474,景嘉微,军工电子Ⅱ,,31.23,50.0,14.256097560975611,10.644000000000002,50.0,52.0,-1.515,,,-162.5,3.983,-0.82,-2.26,-17.8743471466,61.686250989,,,,,,1.83761,21136943568.0,
300279,和晶科技,家电零部件Ⅱ,,31.23,30.891654098357147,47.857142857142854,0.0,50.0,5.71,-0.696,,,43.159,2.67,0.99,-73.19,-14.9283291184,14.7833157377,,,,,,1.38323,2782699705.92,净利大幅下滑
600318,新力金融,多元金融,,31.23,31.974999999999998,17.06293706293706,29.477999999999998,50.0,6.47,-0.919,,,92.429,2.99,2.79,29.13,12.6195878436,81.0064399911,,,,,,1.52373,3317347779.04,
603686,福龙马,环境治理,,31.22,16.330452087714285,51.58730158730158,13.703999999999999,50.0,13.16,-0.152,,,35.568,1.562,1.88,2.84,12.9810032843,26.2826329228,,,,,,1.85896,5467064116.64,
688185,康希诺,生物制品,,31.21,50.0,24.857142857142854,0.0,50.0,56.29,-0.758,,,511.727,2.823,-0.82,-250.1322912443,38.7311086475,80.9429492186,,,,,,1.92925,6438050597.29,净利大幅下滑
300858,科拓生物,化学制品,,31.21,31.254095144444445,47.329052969502406,0.0,50.0,15.29,-3.228,,,42.472,2.169,0.81,-26.46,9.5126825451,45.4101030121,,,,,,4.34923,2992866924.08,
603308,应流股份,通用设备,,31.2,22.820437359142858,27.105455609185313,30.329999999999995,50.0,48.98,1.198,,,96.039,6.542,2.35,30.55,34.1320827838,33.7236123028,,,,,,1.61865,33259904706.42,
688599,天合光能,光伏设备,,31.19,0.0,41.00000000000001,3.7720000000000002,100.0,12.97,-0.992,-21.298543689320383,,-4.003,1.491,-1.29,90.7505980545,2.9920497086,6.7514256294,续亏,2.895,-29.203056768558955,5.190592051905929,,1.17307,30383102887.42,
688114,华大智造,医疗器械,,31.18,25.0,19.989010989010993,34.7245781376,50.0,67.0,-4.681,,,-124.074,3.937,-1.43,37.874296896,24.8084958543,58.5573949876,,,,,,3.06813,27847720808.0,
600206,有研新材,半导体,,31.15,10.549999999999999,35.41925465838509,36.534,50.0,50.78,1.135,,,162.236,9.86,4.22,40.89,50.3538965052,6.4187191243,,,,,,10.2763,42987978198.96001,
