代码,60日涨跌幅,20日涨跌幅,距60日高点
601963,9.969481180061045,-3.4821428571428448,-6.487889273356407
603159,11.301044634377977,13.29144514258096,-14.483765049252096
600779,-8.73666940114849,-1.6212232866617549,-9.202203631911853
300916,21.89939288811795,5.044843049327352,-0.21299254526092604
300395,-21.857142857142865,11.254237288135593,-29.565777237284497
600960,-5.0847457627118615,-4.390243902439018,-6.2200956937799035
000012,-27.929650162492827,-0.2645502645502562,-27.929650162492827
600266,8.62068965517242,6.009615384615374,-4.130434782608683
600481,-20.8984375,-6.896551724137923,-20.8984375
002806,-21.15583075335398,5.890505890505882,-28.963272896327297
600322,-3.4965034965035002,1.4705882352941124,-10.679611650485443
002074,0.1468428781204123,-2.187163858013619,-10.90790333115611
002439,10.373760488176975,8.389513108614244,-1.497617426820963
000089,5.466237942122176,0.0,-3.9531478770131856
603220,-13.85261194029852,-0.698924731182804,-27.454831107619803
000517,18.934911242603537,-12.227074235807866,-18.62348178137654
000703,25.795717592592602,0.034514496088355884,-12.980384307445958
000503,6.018518518518512,-0.8658008658008587,-11.010362694300513
600909,-33.14049586776859,-2.9976019184652314,-33.14049586776859
688293,91.0541694762868,48.03204458376871,0.0
300821,-28.73926796204247,1.0897435897435859,-48.00527530497857
300107,16.521739130434774,-2.4745269286754024,-8.093278463648835
000636,-20.943190535793597,15.153891393844354,-26.7316111811004
002051,-21.29310344827585,6.039488966318252,-32.47041420118343
002067,6.068601583113442,-2.898550724637683,-15.010570824524327
600505,-9.098979138925877,-3.668861712135474,-29.257340241796193
001201,40.2802101576182,32.0692497938994,-1.717791411042957
600666,-16.040100250626566,-2.898550724637683,-30.641821946169767
688519,-14.027777777777771,8.998063039267489,-24.53060229212387
600712,14.754098360655732,3.130755064456725,-18.00878477306004
600739,1.3605442176870763,-5.610859728506801,-7.206405693950179
002519,-3.187919463087252,6.457564575645747,-10.681114551083592
600675,18.732261116367077,9.606986899563296,0.0
002440,15.780141843971652,3.65079365079366,-7.5070821529744975
600882,16.707168894289183,-5.182625863770984,-16.587060356057314
603175,28.82842365639757,29.968239564428313,0.0
600105,-28.162023695164905,14.639754726622378,-38.50054824561403
605006,-23.19304666056725,22.55474452554744,-35.42307692307693
000545,-17.17557251908397,-17.803030303030308,-23.32155477031802
601121,26.260869565217384,-3.3288948069240987,-5.59167750325098
603918,7.865168539325862,-3.0303030303030276,-12.943116240725471
300502,-21.60678295920494,13.145092532223291,-26.09215548166227
603933,-15.980944131658736,2.8086910439851565,-21.48927559692433
002636,-21.74030172413792,38.11410459587956,-27.35683920980244
301071,-19.19008076441815,24.631578947368425,-31.002331002330997
002121,-16.949152542372868,-12.326043737574555,-28.175895765472305
000002,27.27272727272727,25.239616613418537,0.0
002695,2.631578947368407,-0.28409090909091717,-8.275261324041816
600824,8.740740740740737,0.2732240437158362,-6.852791878172592
301696,-19.860834146548434,-1.1616954474097274,-32.55490091055169
600725,-5.88235294117646,-3.3232628398791486,-11.602209944751374
603052,-23.595213319458885,2.63847632360652,-38.60785953177258
600768,-2.1470396877033227,-1.6993464052287632,-9.669669669669666
301190,28.861323538267,7.429718875501989,0.0
600428,42.061986084756484,0.7174887892376747,-7.113316790736146
002146,15.454545454545453,7.6271186440677985,0.0
